Zipcode,City,State,Lat,Long,Population
94044,PACIFICA,CA,37.6,-122.45,37296
95833,SACRAMENTO,CA,38.61,-121.49,37293
61832,DANVILLE,IL,40.14,-87.61,37290
28226,CHARLOTTE,NC,35.19,-80.83,37286
62702,SPRINGFIELD,IL,39.78,-89.64,37281
11561,LONG BEACH,NY,40.58,-73.65,37280
85202,MESA,AZ,33.38,-111.87,37275
85255,SCOTTSDALE,AZ,33.66,-111.87,37270
77074,HOUSTON,TX,29.76,-95.38,37267
20109,MANASSAS,VA,38.74,-77.48,37265
92253,LA QUINTA,CA,33.65,-116.27,37262
84084,WEST JORDAN,UT,40.62,-111.98,37247
45385,XENIA,OH,39.68,-83.94,37247
83854,POST FALLS,ID,47.78,-117.02,37245
34698,DUNEDIN,FL,28.02,-82.77,37240
30038,LITHONIA,GA,33.71,-84.1,37233
27295,LEXINGTON,NC,35.8,-80.25,37211
94520,CONCORD,CA,38,-122.03,37208
31405,SAVANNAH,GA,32.08,-81.1,37207
1702,FRAMINGHAM,MA,42.3,-71.43,37206
13126,OSWEGO,NY,43.45,-76.5,37205
83201,POCATELLO,ID,42.9,-112.39,37199
60060,MUNDELEIN,IL,42.26,-88,37189
60409,CALUMET CITY,IL,41.61,-87.54,37186
92869,ORANGE,CA,33.79,-117.78,37184
85383,PEORIA,AZ,33.76,-112.24,37182
91601,NORTH HOLLYWOOD,CA,34.16,-118.37,37180
92806,ANAHEIM,CA,33.83,-117.86,37173
75703,TYLER,TX,32.32,-95.3,37166
60901,KANKAKEE,IL,41.11,-87.86,37157
88240,HOBBS,NM,32.73,-103.16,37149
28304,FAYETTEVILLE,NC,35.05,-78.87,37147
77041,HOUSTON,TX,29.76,-95.38,37146
10550,MOUNT VERNON,NY,40.91,-73.82,37144
85027,PHOENIX,AZ,33.72,-112.08,37140
17042,LEBANON,PA,40.34,-76.42,37133
97302,SALEM,OR,44.9,-123.06,37131
34609,SPRING HILL,FL,28.55,-82.39,37129
49120,NILES,MI,41.83,-86.24,37122
21217,BALTIMORE,MD,39.3,-76.61,37111
77642,PORT ARTHUR,TX,29.89,-93.92,37111
71203,MONROE,LA,32.51,-92.08,37105
92101,SAN DIEGO,CA,32.71,-117.16,37095
30126,MABLETON,GA,33.81,-84.56,37088
98125,SEATTLE,WA,47.71,-122.3,37081
95301,ATWATER,CA,37.32,-120.63,37073
75231,DALLAS,TX,32.79,-96.76,37052
97478,SPRINGFIELD,OR,44.1,-122.8,37011
83642,MERIDIAN,ID,43.59,-116.42,37008
85745,TUCSON,AZ,32.25,-111.08,37006
43551,PERRYSBURG,OH,41.55,-83.62,37002
95401,SANTA ROSA,CA,38.44,-122.78,36981
52302,MARION,IA,42.03,-91.58,36980
92083,VISTA,CA,33.18,-117.24,36975
61820,CHAMPAIGN,IL,40.11,-88.26,36964
33071,POMPANO BEACH,FL,26.23,-80.13,36964
27217,BURLINGTON,NC,36.08,-79.44,36954
78413,CORPUS CHRISTI,TX,27.8,-97.39,36953
39564,OCEAN SPRINGS,MS,30.4,-88.8,36952
11222,BROOKLYN,NY,40.64,-73.94,36934
78237,SAN ANTONIO,TX,29.45,-98.5,36929
89014,HENDERSON,NV,36.05,-115.05,36922
21157,WESTMINSTER,MD,39.57,-77,36920
32259,SAINT JOHNS,FL,30.08,-81.59,36917
12866,SARATOGA SPRINGS,NY,43.06,-73.77,36915
85302,GLENDALE,AZ,33.57,-112.18,36909
85249,CHANDLER,AZ,33.24,-111.78,36908
97477,SPRINGFIELD,OR,44.05,-123,36874
60441,LOCKPORT,IL,41.58,-88.04,36869
94551,LIVERMORE,CA,37.77,-121.75,36867
89436,SPARKS,NV,39.64,-119.69,36867
90036,LOS ANGELES,CA,34.06,-118.35,36865
78210,SAN ANTONIO,TX,29.45,-98.5,36865
36608,MOBILE,AL,30.68,-88.04,36864
30189,WOODSTOCK,GA,34.1,-84.51,36859
40229,LOUISVILLE,KY,38.22,-85.74,36852
97236,PORTLAND,OR,45.46,-122.49,36852
29803,AIKEN,SC,33.54,-81.72,36843
63701,CAPE GIRARDEAU,MO,37.3,-89.55,36812
65804,SPRINGFIELD,MO,37.19,-93.28,36801
85296,GILBERT,AZ,33.3,-111.76,36799
45342,MIAMISBURG,OH,39.63,-84.27,36784
30223,GRIFFIN,GA,33.24,-84.27,36769
8332,MILLVILLE,NJ,39.39,-75.05,36768
95838,SACRAMENTO,CA,38.64,-121.44,36764
30087,STONE MOUNTAIN,GA,33.8,-84.17,36761
91104,PASADENA,CA,34.16,-118.12,36751
48430,FENTON,MI,42.8,-83.71,36738
90810,LONG BEACH,CA,33.81,-118.22,36735
93711,FRESNO,CA,36.84,-119.82,36731
95667,PLACERVILLE,CA,38.73,-120.8,36726
73071,NORMAN,OK,35.22,-97.34,36711
85140,SAN TAN VALLEY,AZ,33.17,-111.57,36711
80014,AURORA,CO,39.69,-104.81,36710
93705,FRESNO,CA,36.78,-119.82,36703
38655,OXFORD,MS,34.35,-89.52,36699
97030,GRESHAM,OR,45.5,-122.43,36693
33578,RIVERVIEW,FL,27.88,-82.33,36693
11105,ASTORIA,NY,40.78,-73.91,36688
38501,COOKEVILLE,TN,36.15,-85.5,36687
90505,TORRANCE,CA,33.8,-118.35,36678
94606,OAKLAND,CA,37.78,-122.24,36672
84057,OREM,UT,40.31,-111.71,36666
98584,SHELTON,WA,47.23,-123.2,36630
95826,SACRAMENTO,CA,38.54,-121.38,36628
38301,JACKSON,TN,35.63,-88.82,36613
98503,LACEY,WA,47.02,-122.79,36611
37221,NASHVILLE,TN,36.17,-86.78,36610
4240,LEWISTON,ME,44.08,-70.17,36592
84403,OGDEN,UT,41.18,-111.91,36582
98031,KENT,WA,47.4,-122.19,36581
19121,PHILADELPHIA,PA,39.95,-75.16,36572
90301,INGLEWOOD,CA,33.95,-118.36,36568
94611,OAKLAND,CA,37.83,-122.22,36565
91311,CHATSWORTH,CA,34.28,-118.61,36557
15317,CANONSBURG,PA,40.26,-80.18,36535
60185,WEST CHICAGO,IL,41.88,-88.22,36527
94561,OAKLEY,CA,37.99,-121.68,36515
95928,CHICO,CA,39.71,-121.81,36511
48186,WESTLAND,MI,42.31,-83.38,36506
48127,DEARBORN HEIGHTS,MI,42.32,-83.27,36501
29588,MYRTLE BEACH,SC,33.63,-79.02,36499
6450,MERIDEN,CT,41.53,-72.79,36493
23111,MECHANICSVILLE,VA,37.62,-77.35,36490
77520,BAYTOWN,TX,29.74,-94.96,36489
6790,TORRINGTON,CT,41.83,-73.12,36482
3103,MANCHESTER,NH,42.99,-71.45,36476
21093,LUTHERVILLE TIMONIUM,MD,39.43,-76.64,36465
85210,MESA,AZ,33.38,-111.84,36464
92706,SANTA ANA,CA,33.76,-117.88,36457
93454,SANTA MARIA,CA,34.91,-120.23,36448
55330,ELK RIVER,MN,45.33,-93.56,36440
71854,TEXARKANA,AR,33.45,-94.01,36438
24018,ROANOKE,VA,37.27,-79.95,36432
32257,JACKSONVILLE,FL,30.33,-81.65,36430
93021,MOORPARK,CA,34.31,-118.87,36422
94534,FAIRFIELD,CA,38.23,-122.12,36416
35216,BIRMINGHAM,AL,33.52,-86.79,36408
77386,SPRING,TX,30.06,-95.38,36407
77087,HOUSTON,TX,29.76,-95.38,36399
77042,HOUSTON,TX,29.76,-95.38,36385
51503,COUNCIL BLUFFS,IA,41.24,-95.85,36376
91763,MONTCLAIR,CA,34.07,-117.7,36375
32955,ROCKLEDGE,FL,28.31,-80.72,36374
98006,BELLEVUE,WA,47.55,-122.14,36364
17402,YORK,PA,39.96,-76.73,36360
27520,CLAYTON,NC,35.64,-78.45,36357
7302,JERSEY CITY,NJ,40.71,-74.06,36352
2139,CAMBRIDGE,MA,42.37,-71.11,36349
63011,BALLWIN,MO,38.59,-90.55,36347
2138,CAMBRIDGE,MA,42.37,-71.11,36314
49441,MUSKEGON,MI,43.22,-86.25,36308
75501,TEXARKANA,TX,33.44,-94.07,36298
32526,PENSACOLA,FL,30.44,-87.18,36297
14624,ROCHESTER,NY,43.16,-77.61,36296
53590,SUN PRAIRIE,WI,43.18,-89.23,36294
89107,LAS VEGAS,NV,36.17,-115.2,36282
64068,LIBERTY,MO,39.24,-94.41,36280
28054,GASTONIA,NC,35.25,-81.17,36270
19132,PHILADELPHIA,PA,39.95,-75.16,36268
11418,RICHMOND HILL,NY,40.69,-73.83,36256
75206,DALLAS,TX,32.79,-96.76,36248
94061,REDWOOD CITY,CA,37.46,-122.24,36245
20817,BETHESDA,MD,38.98,-77.12,36240
70119,NEW ORLEANS,LA,30.06,-89.93,36228
19147,PHILADELPHIA,PA,39.95,-75.16,36228
50317,DES MOINES,IA,41.57,-93.61,36207
63114,SAINT LOUIS,MO,38.63,-90.24,36201
89431,SPARKS,NV,39.53,-119.73,36189
28625,STATESVILLE,NC,35.78,-80.88,36189
37601,JOHNSON CITY,TN,36.33,-82.36,36182
28562,NEW BERN,NC,35.11,-77.07,36176
95382,TURLOCK,CA,37.53,-120.84,36176
92807,ANAHEIM,CA,33.85,-117.79,36171
60543,OSWEGO,IL,41.69,-88.33,36156
38125,MEMPHIS,TN,35.1,-90,36150
39110,MADISON,MS,32.45,-90.1,36143
97128,MCMINNVILLE,OR,45.19,-123.24,36141
48234,DETROIT,MI,42.38,-83.1,36140
27516,CHAPEL HILL,NC,35.92,-79.04,36139
91001,ALTADENA,CA,34.2,-118.13,36126
8096,WEST DEPTFORD,NJ,39.83,-75.15,36116
45211,CINCINNATI,OH,39.09,-84.51,36111
61701,BLOOMINGTON,IL,40.47,-88.97,36105
6611,TRUMBULL,CT,41.25,-73.2,36091
75071,MCKINNEY,TX,33.2,-96.65,36090
70769,PRAIRIEVILLE,LA,30.3,-90.97,36084
95062,SANTA CRUZ,CA,36.97,-121.98,36079
95993,YUBA CITY,CA,39.05,-121.73,36067
33135,MIAMI,FL,25.77,-80.2,36066
85018,PHOENIX,AZ,33.5,-111.98,36065
28403,WILMINGTON,NC,34.21,-77.91,36063
60030,GRAYSLAKE,IL,42.34,-88.03,36056
85260,SCOTTSDALE,AZ,33.61,-111.89,36056
21014,BEL AIR,MD,39.53,-76.34,36047
91362,THOUSAND OAKS,CA,34.19,-118.81,36045
75154,RED OAK,TX,32.51,-96.8,36041
75024,PLANO,TX,33.04,-96.74,36039
72450,PARAGOULD,AR,36.05,-90.51,36033
33418,PALM BEACH GARDENS,FL,26.74,-80.12,36017
21401,ANNAPOLIS,MD,38.97,-76.5,36012
89183,LAS VEGAS,NV,35.99,-115.15,36005
78412,CORPUS CHRISTI,TX,27.8,-97.39,36003
98036,LYNNWOOD,WA,47.8,-122.28,36000
78221,SAN ANTONIO,TX,29.45,-98.5,35990
78665,ROUND ROCK,TX,30.54,-97.64,35985
61704,BLOOMINGTON,IL,40.47,-88.97,35981
77506,PASADENA,TX,29.66,-95.15,35977
23453,VIRGINIA BEACH,VA,36.78,-76.08,35960
33183,MIAMI,FL,25.77,-80.2,35949
7017,EAST ORANGE,NJ,40.76,-74.21,35945
49503,GRAND RAPIDS,MI,42.96,-85.65,35940
33437,BOYNTON BEACH,FL,26.52,-80.08,35938
95835,SACRAMENTO,CA,38.69,-121.56,35936
95050,SANTA CLARA,CA,37.34,-121.95,35923
60563,NAPERVILLE,IL,41.76,-88.15,35922
98026,EDMONDS,WA,47.83,-122.32,35921
30084,TUCKER,GA,33.85,-84.22,35921
60621,CHICAGO,IL,41.83,-87.68,35912
23323,CHESAPEAKE,VA,36.67,-76.3,35906
7109,BELLEVILLE,NJ,40.79,-74.16,35897
54313,GREEN BAY,WI,44.52,-87.98,35897
77477,STAFFORD,TX,29.62,-95.56,35897
77035,HOUSTON,TX,29.76,-95.38,35896
80004,ARVADA,CO,39.82,-105.1,35892
46037,FISHERS,IN,39.96,-85.94,35891
11217,BROOKLYN,NY,40.64,-73.94,35881
19083,HAVERTOWN,PA,39.97,-75.31,35878
99508,ANCHORAGE,AK,61.2,-149.82,35857
50315,DES MOINES,IA,41.57,-93.61,35853
62521,DECATUR,IL,39.85,-88.93,35851
29412,CHARLESTON,SC,32.78,-79.99,35850
33914,CAPE CORAL,FL,26.63,-81.99,35848
32811,ORLANDO,FL,28.5,-81.37,35825
88310,ALAMOGORDO,NM,32.88,-105.95,35776
11787,SMITHTOWN,NY,40.85,-73.21,35772
84790,SAINT GEORGE,UT,37.06,-113.57,35770
36301,DOTHAN,AL,31.23,-85.4,35759
89102,LAS VEGAS,NV,36.14,-115.18,35759
63385,WENTZVILLE,MO,38.81,-90.85,35750
2184,BRAINTREE,MA,42.2,-71,35744
80909,COLORADO SPRINGS,CO,38.86,-104.76,35739
38671,SOUTHAVEN,MS,34.97,-89.99,35712
91711,CLAREMONT,CA,34.12,-117.71,35705
19063,MEDIA,PA,39.91,-75.38,35704
85756,TUCSON,AZ,32.07,-110.92,35703
46902,KOKOMO,IN,40.47,-86.13,35697
30115,CANTON,GA,34.24,-84.49,35672
89128,LAS VEGAS,NV,36.19,-115.26,35669
77571,LA PORTE,TX,29.66,-95.04,35666
20032,WASHINGTON,DC,38.89,-77.03,35653
53051,MENOMONEE FALLS,WI,43.14,-88.12,35651
55987,WINONA,MN,44.04,-91.65,35629
84401,OGDEN,UT,41.21,-111.97,35622
84088,WEST JORDAN,UT,40.58,-111.98,35603
85339,LAVEEN,AZ,33.3,-112.2,35586
28412,WILMINGTON,NC,34.21,-77.91,35573
31705,ALBANY,GA,31.57,-84.17,35565
77489,MISSOURI CITY,TX,29.57,-95.53,35554
23220,RICHMOND,VA,37.55,-77.46,35545
85203,MESA,AZ,33.44,-111.8,35541
76522,COPPERAS COVE,TX,31.11,-97.9,35534
92821,BREA,CA,33.92,-117.86,35533
36330,ENTERPRISE,AL,31.32,-85.84,35530
48239,REDFORD,MI,42.39,-83.29,35524
17404,YORK,PA,39.96,-76.73,35517
24401,STAUNTON,VA,38.15,-79.06,35499
43201,COLUMBUS,OH,39.98,-82.98,35495
33604,TAMPA,FL,27.95,-82.48,35485
82001,CHEYENNE,WY,41.14,-104.79,35484
90049,LOS ANGELES,CA,34.08,-118.49,35482
66048,LEAVENWORTH,KS,39.32,-94.92,35475
49507,GRAND RAPIDS,MI,42.96,-85.65,35459
37209,NASHVILLE,TN,36.17,-86.78,35457
28117,MOORESVILLE,NC,35.57,-80.81,35454
93405,SAN LUIS OBISPO,CA,35.27,-120.69,35440
63010,ARNOLD,MO,38.42,-90.36,35439
40291,LOUISVILLE,KY,38.22,-85.74,35427
20735,CLINTON,MD,38.76,-76.89,35421
94590,VALLEJO,CA,38.09,-122.25,35420
92065,RAMONA,CA,33.07,-116.83,35414
51501,COUNCIL BLUFFS,IA,41.24,-95.85,35406
53211,MILWAUKEE,WI,43.06,-87.96,35406
2130,JAMAICA PLAIN,MA,42.3,-71.11,35401
95476,SONOMA,CA,38.24,-122.46,35394
76106,FORT WORTH,TX,32.75,-97.33,35389
80003,ARVADA,CO,39.82,-105.1,35384
55423,MINNEAPOLIS,MN,44.96,-93.26,35375
33317,FORT LAUDERDALE,FL,26.14,-80.13,35372
77382,SPRING,TX,30.06,-95.38,35369
71360,PINEVILLE,LA,31.33,-92.41,35361
7024,FORT LEE,NJ,40.85,-73.97,35353
93612,CLOVIS,CA,36.81,-119.71,35351
73170,OKLAHOMA CITY,OK,35.46,-97.51,35343
72762,SPRINGDALE,AR,36.18,-94.14,35342
32707,CASSELBERRY,FL,28.66,-81.32,35335
75077,LEWISVILLE,TX,33.04,-96.98,35330
77065,HOUSTON,TX,29.76,-95.38,35326
11566,MERRICK,NY,40.65,-73.55,35321
77469,RICHMOND,TX,29.58,-95.76,35321
85392,AVONDALE,AZ,33.47,-112.29,35310
6040,MANCHESTER,CT,41.78,-72.51,35306
1545,SHREWSBURY,MA,42.3,-71.71,35299
44601,ALLIANCE,OH,40.91,-81.11,35294
21701,FREDERICK,MD,39.42,-77.41,35293
90277,REDONDO BEACH,CA,33.83,-118.38,35293
40391,WINCHESTER,KY,37.99,-84.18,35262
33141,MIAMI BEACH,FL,25.77,-80.2,35249
77471,ROSENBERG,TX,29.54,-95.79,35241
98908,YAKIMA,WA,46.62,-120.69,35240
19128,PHILADELPHIA,PA,39.95,-75.16,35239
44094,WILLOUGHBY,OH,41.64,-81.4,35234
37076,HERMITAGE,TN,36.13,-86.58,35230
40517,LEXINGTON,KY,38.04,-84.45,35227
53188,WAUKESHA,WI,43.01,-88.23,35195
11722,CENTRAL ISLIP,NY,40.78,-73.19,35177
31909,COLUMBUS,GA,32.51,-84.87,35177
72143,SEARCY,AR,35.24,-91.73,35169
90621,BUENA PARK,CA,33.87,-117.99,35153
29615,GREENVILLE,SC,34.83,-82.37,35151
53207,MILWAUKEE,WI,43.06,-87.96,35149
90266,MANHATTAN BEACH,CA,33.88,-118.4,35135
45373,TROY,OH,40.04,-84.21,35131
19013,CHESTER,PA,39.84,-75.37,35130
92139,SAN DIEGO,CA,32.68,-117.04,35125
2150,CHELSEA,MA,42.39,-71.03,35124
78232,SAN ANTONIO,TX,29.45,-98.5,35120
19146,PHILADELPHIA,PA,39.95,-75.16,35113
60046,LAKE VILLA,IL,42.41,-88.08,35111
19709,MIDDLETOWN,DE,39.45,-75.71,35107
32817,ORLANDO,FL,28.5,-81.37,35105
12590,WAPPINGERS FALLS,NY,41.59,-73.91,35102
46224,INDIANAPOLIS,IN,39.77,-86.14,35094
75063,IRVING,TX,32.85,-96.96,35090
70458,SLIDELL,LA,30.28,-89.77,35077
30269,PEACHTREE CITY,GA,33.39,-84.56,35069
79904,EL PASO,TX,31.84,-106.43,35060
38018,CORDOVA,TN,35.15,-89.75,35059
33056,MIAMI GARDENS,FL,25.93,-80.26,35059
30161,ROME,GA,34.26,-85.18,35058
19047,LANGHORNE,PA,40.17,-74.91,35056
19901,DOVER,DE,39.15,-75.51,35055
20785,HYATTSVILLE,MD,38.95,-76.95,35052
12401,KINGSTON,NY,41.93,-73.99,35040
30014,COVINGTON,GA,33.6,-83.85,35037
27612,RALEIGH,NC,35.82,-78.65,35028
72023,CABOT,AR,34.96,-92.02,35026
55082,STILLWATER,MN,45.05,-92.82,35024
34746,KISSIMMEE,FL,28.3,-81.41,35022
85143,SAN TAN VALLEY,AZ,33.16,-111.56,35015
76706,WACO,TX,31.56,-97.18,35015
92508,RIVERSIDE,CA,33.89,-117.32,35000
93657,SANGER,CA,36.79,-119.44,34999
80128,LITTLETON,CO,39.59,-105.01,34988
11378,MASPETH,NY,40.72,-73.9,34981
97222,PORTLAND,OR,45.44,-122.61,34979
77381,SPRING,TX,30.06,-95.38,34961
75068,LITTLE ELM,TX,33.16,-96.93,34934
28052,GASTONIA,NC,35.25,-81.17,34932
73401,ARDMORE,OK,34.19,-97.11,34927
90260,LAWNDALE,CA,33.88,-118.35,34924
78573,MISSION,TX,26.21,-98.31,34890
46033,CARMEL,IN,39.96,-86.1,34889
91321,NEWHALL,CA,34.36,-118.47,34882
11412,SAINT ALBANS,NY,40.69,-73.75,34882
58201,GRAND FORKS,ND,47.91,-97.07,34880
37207,NASHVILLE,TN,36.17,-86.78,34880
32216,JACKSONVILLE,FL,30.33,-81.65,34876
53132,FRANKLIN,WI,42.88,-88,34863
6053,NEW BRITAIN,CT,41.67,-72.78,34863
32714,ALTAMONTE SPRINGS,FL,28.66,-81.39,34862
34203,BRADENTON,FL,27.48,-82.57,34862
94583,SAN RAMON,CA,37.78,-121.99,34859
95128,SAN JOSE,CA,37.31,-121.93,34836
20901,SILVER SPRING,MD,39.01,-77.02,34832
46220,INDIANAPOLIS,IN,39.77,-86.14,34830
29407,CHARLESTON,SC,32.78,-79.99,34827
73120,OKLAHOMA CITY,OK,35.46,-97.51,34824
11379,MIDDLE VILLAGE,NY,40.71,-73.88,34821
71106,SHREVEPORT,LA,32.47,-93.79,34814
70508,LAFAYETTE,LA,30.21,-92.02,34810
99206,SPOKANE,WA,47.63,-117.25,34802
92660,NEWPORT BEACH,CA,33.62,-117.87,34797
91739,RANCHO CUCAMONGA,CA,34.14,-117.51,34794
77073,HOUSTON,TX,29.76,-95.38,34790
48035,CLINTON TOWNSHIP,MI,42.58,-82.91,34788
61401,GALESBURG,IL,40.95,-90.37,34788
77024,HOUSTON,TX,29.76,-95.38,34775
85208,MESA,AZ,33.38,-111.63,34762
52722,BETTENDORF,IA,41.56,-90.47,34754
64801,JOPLIN,MO,37.08,-94.5,34753
30350,ATLANTA,GA,33.97,-84.32,34740
95691,WEST SACRAMENTO,CA,38.66,-121.62,34737
92675,SAN JUAN CAPISTRANO,CA,33.52,-117.61,34731
85635,SIERRA VISTA,AZ,31.59,-110.17,34727
53214,MILWAUKEE,WI,43.06,-87.96,34725
92240,DESERT HOT SPRINGS,CA,33.92,-116.48,34722
28214,CHARLOTTE,NC,35.19,-80.83,34721
30238,JONESBORO,GA,33.52,-84.35,34713
46060,NOBLESVILLE,IN,40.05,-86.03,34708
15701,INDIANA,PA,40.62,-79.15,34704
31602,VALDOSTA,GA,30.84,-83.27,34702
23231,HENRICO,VA,37.55,-77.46,34685
1604,WORCESTER,MA,42.26,-71.8,34677
63901,POPLAR BLUFF,MO,36.76,-90.4,34665
68104,OMAHA,NE,41.26,-96.01,34664
18951,QUAKERTOWN,PA,40.43,-75.34,34651
76248,KELLER,TX,32.93,-97.22,34647
80916,COLORADO SPRINGS,CO,38.86,-104.76,34640
93561,TEHACHAPI,CA,35.12,-118.51,34630
32780,TITUSVILLE,FL,28.58,-80.82,34628
93012,CAMARILLO,CA,34.2,-118.98,34617
21244,WINDSOR MILL,MD,39.33,-76.78,34611
83440,REXBURG,ID,43.78,-111.76,34610
78109,CONVERSE,TX,29.51,-98.31,34603
17011,CAMP HILL,PA,40.24,-76.92,34586
98198,SEATTLE,WA,47.38,-122.31,34584
33619,TAMPA,FL,27.95,-82.48,34581
15235,PITTSBURGH,PA,40.43,-79.97,34580
74014,BROKEN ARROW,OK,36.03,-95.78,34579
17013,CARLISLE,PA,40.2,-77.2,34575
28311,FAYETTEVILLE,NC,35.05,-78.87,34567
30060,MARIETTA,GA,33.95,-84.54,34562
48910,LANSING,MI,42.7,-84.55,34560
11364,OAKLAND GARDENS,NY,40.74,-73.75,34555
39047,BRANDON,MS,32.28,-90,34539
91768,POMONA,CA,34.06,-117.79,34537
47802,TERRE HAUTE,IN,39.47,-87.38,34532
30046,LAWRENCEVILLE,GA,33.94,-83.99,34523
27704,DURHAM,NC,35.98,-78.91,34517
14612,ROCHESTER,NY,43.16,-77.61,34515
11710,BELLMORE,NY,40.65,-73.52,34496
29607,GREENVILLE,SC,34.83,-82.37,34487
95820,SACRAMENTO,CA,38.53,-121.44,34480
57103,SIOUX FALLS,SD,43.54,-96.73,34480
92672,SAN CLEMENTE,CA,33.42,-117.62,34464
98059,RENTON,WA,47.49,-122.1,34463
53154,OAK CREEK,WI,42.88,-87.89,34451
78749,AUSTIN,TX,30.26,-97.74,34449
30005,ALPHARETTA,GA,34.06,-84.27,34442
35601,DECATUR,AL,34.57,-86.98,34434
94401,SAN MATEO,CA,37.57,-122.32,34429
44512,YOUNGSTOWN,OH,41.09,-80.64,34424
47630,NEWBURGH,IN,37.94,-87.4,34423
19606,READING,PA,40.33,-75.92,34416
29605,GREENVILLE,SC,34.83,-82.37,34414
91722,COVINA,CA,34.09,-117.9,34409
30045,LAWRENCEVILLE,GA,33.94,-83.99,34402
86314,PRESCOTT VALLEY,AZ,34.66,-112.29,34401
85251,SCOTTSDALE,AZ,33.49,-111.92,34390
60139,GLENDALE HEIGHTS,IL,41.92,-88.07,34381
95688,VACAVILLE,CA,38.41,-122.01,34379
75701,TYLER,TX,32.32,-95.3,34373
98203,EVERETT,WA,47.94,-122.24,34354
71603,PINE BLUFF,AR,34.21,-92.01,34343
28115,MOORESVILLE,NC,35.57,-80.81,34339
98033,KIRKLAND,WA,47.67,-122.18,34338
91780,TEMPLE CITY,CA,34.1,-118.05,34332
20877,GAITHERSBURG,MD,39.14,-77.21,34321
61008,BELVIDERE,IL,42.25,-88.84,34311
32209,JACKSONVILLE,FL,30.33,-81.65,34305
77063,HOUSTON,TX,29.76,-95.38,34299
30117,CARROLLTON,GA,33.58,-85.07,34296
30180,VILLA RICA,GA,33.73,-84.92,34274
80017,AURORA,CO,39.69,-104.81,34270
65301,SEDALIA,MO,38.7,-93.23,34267
98366,PORT ORCHARD,WA,47.54,-122.58,34258
37604,JOHNSON CITY,TN,36.33,-82.36,34245
17055,MECHANICSBURG,PA,40.21,-77,34237
98604,BATTLE GROUND,WA,45.8,-122.48,34232
83501,LEWISTON,ID,46.16,-116.92,34230
30132,DALLAS,GA,33.91,-84.83,34215
97526,GRANTS PASS,OR,42.53,-123.34,34205
55016,COTTAGE GROVE,MN,44.81,-92.92,34204
92831,FULLERTON,CA,33.87,-117.89,34204
39042,BRANDON,MS,32.28,-90,34198
23228,HENRICO,VA,37.55,-77.46,34198
19154,PHILADELPHIA,PA,39.95,-75.16,34196
91340,SAN FERNANDO,CA,34.28,-118.44,34188
76513,BELTON,TX,31.06,-97.46,34172
28208,CHARLOTTE,NC,35.19,-80.83,34167
75081,RICHARDSON,TX,32.97,-96.7,34156
94555,FREMONT,CA,37.55,-122.07,34143
27127,WINSTON SALEM,NC,36.1,-80.24,34138
11102,ASTORIA,NY,40.78,-73.91,34133
19904,DOVER,DE,39.15,-75.51,34132
45701,ATHENS,OH,39.32,-82.09,34122
78552,HARLINGEN,TX,26.19,-97.68,34111
33030,HOMESTEAD,FL,25.46,-80.45,34110
75069,MCKINNEY,TX,33.2,-96.65,34108
47714,EVANSVILLE,IN,37.98,-87.54,34107
70068,LA PLACE,LA,30.12,-90.46,34101
91007,ARCADIA,CA,34.12,-118.05,34095
33032,HOMESTEAD,FL,25.46,-80.45,34088
79763,ODESSA,TX,31.85,-102.36,34079
62526,DECATUR,IL,39.85,-88.93,34075
72956,VAN BUREN,AR,35.44,-94.35,34074
76014,ARLINGTON,TX,32.69,-97.12,34072
60451,NEW LENOX,IL,41.51,-87.98,34063
44122,BEACHWOOD,OH,41.47,-81.5,34057
46222,INDIANAPOLIS,IN,39.77,-86.14,34044
16101,NEW CASTLE,PA,40.99,-80.34,34042
97322,ALBANY,OR,44.63,-123,34039
75224,DALLAS,TX,32.79,-96.76,34034
75904,LUFKIN,TX,31.33,-94.72,34004
10026,NEW YORK,NY,40.71,-73.99,34003
94124,SAN FRANCISCO,CA,37.73,-122.38,33996
95765,ROCKLIN,CA,38.81,-121.28,33974
77338,HUMBLE,TX,29.99,-95.26,33971
10035,NEW YORK,NY,40.71,-73.99,33969
63119,SAINT LOUIS,MO,38.63,-90.24,33969
31406,SAVANNAH,GA,32.08,-81.1,33965
98444,TACOMA,WA,47.15,-122.44,33956
29910,BLUFFTON,SC,32.23,-80.86,33954
48313,STERLING HEIGHTS,MI,42.58,-83.03,33952
80210,DENVER,CO,39.76,-104.87,33946
80031,WESTMINSTER,CO,39.88,-105.05,33932
95340,MERCED,CA,37.29,-120.48,33931
46219,INDIANAPOLIS,IN,39.77,-86.14,33930
21208,PIKESVILLE,MD,39.39,-76.7,33917
48105,ANN ARBOR,MI,42.27,-83.73,33905
6824,FAIRFIELD,CT,41.13,-73.28,33900
85016,PHOENIX,AZ,33.5,-112.02,33896
53219,MILWAUKEE,WI,43.06,-87.96,33880
16601,ALTOONA,PA,40.5,-78.4,33870
96001,REDDING,CA,40.6,-122.46,33865
64055,INDEPENDENCE,MO,39.08,-94.35,33858
30315,ATLANTA,GA,33.7,-84.38,33857
98032,KENT,WA,47.39,-122.26,33853
33013,HIALEAH,FL,25.86,-80.29,33852
17112,HARRISBURG,PA,40.27,-76.88,33850
43110,CANAL WINCHESTER,OH,39.84,-82.82,33847
60169,HOFFMAN ESTATES,IL,42.04,-88.12,33847
